PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1633378_at,Lectin-galC1,35216,Galactose-specific C-type lectin,-2.129053031412406,9.346180484257436,-4.450970553696422,2.1089665874881236e-4,0.013688890022466016,0.6905564168929184
1638873_at,CG6175,39271,uncharacterized protein,0.9283118240715069,5.986544996036784,4.447040341843834,2.1290763169872553e-4,0.013740450242316606,0.6815696952605546
1633153_at,cdc14,34067,cell division cycle 14,1.3707999487997533,8.16312476884401,4.44361313414173,2.1467693032375894e-4,0.013764493882754211,0.6737330470006402
1624573_at,CG4998,39808,uncharacterized protein,1.8594560971327656,5.204534307843898,4.441610380846791,2.1571767462789937e-4,0.013764493882754211,0.669153520499532
1635086_at,CG4666,31541,uncharacterized protein,-1.3115922863106562,9.149108253612267,-4.43461101100045,2.1939486508118795e-4,0.013920480933859196,0.6531484751692629
1638645_at,CG9662,33554,uncharacterized protein,-0.5728722829794481,8.38201117380869,-4.432199189096341,2.2067645377315322e-4,0.01392357468667035,0.6476334457302917
1636338_at,CG15021,38546,uncharacterized protein,-1.2080512813637299,9.758087910324331,-4.421191815265596,2.2662154047343777e-4,0.014172135096306982,0.6224629470716625
1633613_at,CG2765,37994,uncharacterized protein,-0.8655451440767106,11.856993963591407,-4.420271914925882,2.2712559345064315e-4,0.014172135096306982,0.6203593958912546
1627964_s_at,CG7888,39232,uncharacterized protein,-0.8097069878897987,7.894960644603449,-4.4113010031206015,2.3210047325703803e-4,0.01440298211519224,0.5998453399308499
1638165_s_at,CG43736,3771905,uncharacterized protein,0.8941807072708805,6.408860938721545,4.405985874128635,2.3509941274379566e-4,0.014434361621855425,0.5876909911858741
1633460_at,CG6034,39974,uncharacterized protein,0.7803919075169485,5.147848785498937,4.405875220391527,2.3516225769624563e-4,0.014434361621855425,0.5874379537566226
1628081_s_at,CG7530,41784,uncharacterized protein,-0.6153652334252868,10.776149269503913,-4.394180947555025,2.4189977435921253e-4,0.014767654333042954,0.5606960201182911
1623612_at,Spn47C,36163,Serpin 47C,0.7851690434868033,7.302615720957949,4.388718156779579,2.451130763563487e-4,0.01488337142133657,0.5482039547710347
1640365_s_at,fusl,33765,fuseless,0.7123306608004736,8.556232674161166,4.3859209081459145,2.4677499107665255e-4,0.014904153739142856,0.5418073411824835
1627140_at,CG31883,326169,uncharacterized protein,-1.427612280597522,7.2629045770945115,-4.377041758929429,2.5212550396032114e-4,0.015146305541105675,0.5215030106447509
1627088_at,fit,42578,female-specific independent of transformer,2.6789323020703684,7.959016198150472,4.360430433017801,2.6244953322769333e-4,0.01568309538769084,0.48351777295216536
1637833_at,Jhe,36780,Juvenile hormone esterase,-3.085241997101651,5.606079026699758,-4.355459311558809,2.6562068257466123e-4,0.015765498910099093,0.4721504960930867
1634623_a_at,Cyp6a14,35835,Cyp6a14,1.5845556793456943,7.823074202537892,4.353904534536469,2.6662035521771973e-4,0.015765498910099093,0.4685952720380282
1635007_at,Sulf1,53437,Sulfated,0.9232783000608817,7.71641220370569,4.3473432042850595,2.708807624571959e-4,0.01593399651662276,0.4535919880676831
1632503_at,CG3792,33717,uncharacterized protein,-0.5461911381661242,8.632493061207306,-4.338867325316816,2.764854164010006e-4,0.016027636493293956,0.43421126787896913
1641745_a_at,Nsun5,7354421,Nop2/Sun-like domain containing protein 5,-1.516622810851283,8.562763271297175,-4.338812508876168,2.7652203904316857e-4,0.016027636493293956,0.4340859277340128
1639101_at,CG9837,41057,uncharacterized protein,-1.4744086735427544,6.900562738799368,-4.338501306873987,2.7673004393415274e-4,0.016027636493293956,0.43337435142596803
1633639_at,Cyp28d1,33749,Cyp28d1,1.8572514089679917,9.8773209984715,4.3350885962757655,2.7902137809615525e-4,0.01607789512356111,0.42557109597970655
1631576_at,CG2120,31737,uncharacterized protein,0.8524106306414811,5.39177807745105,4.3258793354861975,2.8529983271586635e-4,0.016211985042820967,0.40451435436733707
1624378_at,east,46006,enhanced adult sensory threshold,0.8796958707971463,9.519004852560746,4.325555130002011,2.855234202996529e-4,0.016211985042820967,0.403773080489338
1625683_at,CG5112,43083,uncharacterized protein,-0.5965089233791439,10.066330095421469,-4.3253647828258055,2.856547745281895e-4,0.016211985042820967,0.40333786502235114
1623329_at,CG14500,37087,uncharacterized protein,3.1553506432036222,7.989223904484209,4.321559522548683,2.8829342832747355e-4,0.01627992989765243,0.3946374767933323
1632759_at,CG15864,50001,uncharacterized protein,0.8250672303012534,6.443878752001324,4.3107524008612605,2.9592113886624716e-4,0.016627529066444754,0.36992876290852195
1635770_at,CG31097,43058,uncharacterized protein,-1.4371499114821509,6.185516311289017,-4.3050918751089675,2.999966377389079e-4,0.01677307933971894,0.3569874165891971
1623486_at,CG7900,40957,uncharacterized protein,-0.9149812771928953,8.541397285911733,-4.29732557113417,3.0567982807218683e-4,0.017006640286932405,0.33923238442397174
1633607_at,CG2444,32121,uncharacterized protein,1.0825180128997482,5.318996582424806,4.294710950830982,3.076172830017416e-4,0.017029974795658223,0.3332551139085087
1630301_at,CG12204,32937,uncharacterized protein,0.8804034040318038,6.268101342378364,4.292701027062167,3.091150020462135e-4,0.017029974795658223,0.32866030011093805
1634766_at,Ser,43275,Serrate,0.5468236027967848,4.322238297960562,4.286439344827795,3.1382790151538066e-4,0.017165247118971053,0.31434605946423755
1639856_at,CG5727,34356,uncharacterized protein,0.7439537166846772,8.270117449553112,4.285409242681218,3.146100720406418e-4,0.017165247118971053,0.3119912945809711
1632672_at,lbk,36788,lambik,0.546307674555429,8.3270524890746,4.276466380404466,3.214829894768732e-4,0.017398768244439394,0.2915490129831717
1631100_at,Lkr,38622,Leucokinin receptor,0.9136204452568313,5.241803089300692,4.275838446474837,3.219711849732454e-4,0.017398768244439394,0.2901136806342679
1630502_at,ana,35913,anachronism,-1.0606049342021704,7.9197903557875895,-4.264216029485081,3.3114225022132227e-4,0.01780914559047435,0.26354833212375084
1628445_at,CG33213,338395,uncharacterized protein,1.0040326814469953,6.826337979025964,4.257335926104213,3.366938531073373e-4,0.018021897521299846,0.24782360703943063
1628541_at,Takl1,318725,Tak1-like 1,0.9983915864894843,6.084699420883333,4.2529580328537415,3.402747554735936e-4,0.0180779989096087,0.23781823436285165
1639297_at,CG9568,34227,uncharacterized protein,1.5604079261249382,10.401927150691922,4.2521457824461075,3.4094331217873676e-4,0.0180779989096087,0.23596193275681365
1628264_a_at,RecQ5,39594,RecQ5 helicase,0.5828548161569405,7.235545663760612,4.249665573589777,3.429928899837624e-4,0.01810169018447015,0.23029379082681523
1641661_at,CG31016,326113,uncharacterized protein,0.7693270296469699,5.111415890224198,4.225596601255267,3.635337968766521e-4,0.019029241711801766,0.17529448431904626
1623763_at,CG14274,34145,uncharacterized protein,-0.7765224331892382,5.599261638756492,-4.224106764834008,3.648449187124355e-4,0.019029241711801766,0.17189052652894432
1627497_at,Txl,38646,Thioredoxin-like,-0.370897405815505,10.511570798949096,-4.223225224469597,3.6562293708703586e-4,0.019029241711801766,0.16987641981396262
1635892_at,CG12321,42174,uncharacterized protein,-0.6963572733068748,9.733862273518588,-4.220455643559304,3.680780794968672e-4,0.01906914600842944,0.16354871693260176
1634542_at,Sc2,38457,Sc2,-0.905303547509547,11.108682474846095,-4.213411335933102,3.7439710786046676e-4,0.019307949480256218,0.14745532200574996
1641190_at,Jon65Aii,38684,Jonah 65Aii,0.8367450451799581,11.0607897490964,4.204690609026654,3.8237028010547157e-4,0.019495773063229586,0.12753371886507647
1630570_at,CG13003,32675,uncharacterized protein,0.9991142018353818,7.369388945762456,4.204654355981715,3.824037770041386e-4,0.019495773063229586,0.12745090663617553
1631198_at,Rs1,44087,Rs1,-0.7646219156084708,8.403585370084894,-4.2037743487891985,3.8321778112599325e-4,0.019495773063229586,0.12544073146752144
1639202_a_at,Usp12-46,42702,Ubiquitin-specific protease 12/46,0.5195966435999146,8.51594952575416,4.20068392637945,3.8609014791910916e-4,0.019553821213445823,0.11838153163793042
1635283_at,NimB2,260645,Nimrod B2,-1.183182251105002,10.22448318765331,-4.198037827973702,3.885666226778362e-4,0.019591390341622685,0.11233746943886391
1630061_at,CG34295,5740413,uncharacterized protein,1.0263761492000203,4.34024269111583,4.184461911937511,4.015239470037532e-4,0.020112110386317432,0.08133123305872836
1624758_at,CG4318,32266,uncharacterized protein,0.5847538106282082,4.412091988947455,4.18350239465543,4.024559011251762e-4,0.020112110386317432,0.07913997769725345
1637680_at,Tsp42Eq,35628,Tetraspanin 42Eq,0.6508291372704473,8.929133067780848,4.1790899645218484,4.0676945639981054e-4,0.020199407554921167,0.06906363626136436
1627545_at,CG13319,36423,uncharacterized protein,-0.4589339566553221,8.709457477096414,-4.176458610878333,4.093637835223559e-4,0.020199407554921167,0.06305488657029379
1631971_at,CG10907,39331,uncharacterized protein,0.8104101201872886,7.9727621525978325,4.176251888410172,4.0956829556197514e-4,0.020199407554921167,0.06258284052547314
1638779_at,tef,36920,teflon,0.9207048267006872,6.819807647263846,4.163239322900459,4.2264910023997803e-4,0.02054079238109936,0.032871628378005724
1640231_a_at,CG8908,37293,uncharacterized protein,0.8666572892973319,5.6694074777406005,4.162924437585337,4.229707509392428e-4,0.02054079238109936,0.03215272680972969
1626324_at,Cyp309a1,33438,Cyp309a1,1.3613296747700208,7.540082102412123,4.161475797027346,4.244536658234796e-4,0.02054079238109936,0.028845437465774282
1632621_at,Whamy,41198,WHAMM and JMY related,0.597970736803962,7.00431663784486,4.161015406638792,4.2492603448212674e-4,0.02054079238109936,0.027794366943882487
1628920_at,CG12237,32967,uncharacterized protein,-0.5094939442980184,9.334303745024602,-4.160375000184184,4.255839753123118e-4,0.02054079238109936,0.02633233161368942
1634359_a_at,borr,34245,borealin-related,1.104274502838166,9.082858911447573,4.155843433744662,4.3026875437109183e-4,0.02067853324198771,0.015987243024841113
1637717_at,sev,32039,sevenless,-0.8792266135233904,6.433511958247025,-4.151107188018832,4.352201363718744e-4,0.020806597366303324,0.005175631501828093
1640654_at,He,117464,Hemese,0.3908143426395636,4.120996588113157,4.148769689195017,4.3768472368127775e-4,0.020806597366303324,-1.5998464868260953e-4
1640103_s_at,CG17224,33510,uncharacterized protein,-0.8308930522402491,8.783118122817088,-4.148036859942039,4.384602597113681e-4,0.020806597366303324,-0.0018327147183585524
1629281_at,Gem3,39195,Gemin3,1.4876244356214743,7.306602038319099,4.142349424423772,4.445259310171223e-4,0.021006175166976483,-0.014814013344738974
1633255_at,CG33325,2768664,uncharacterized protein,1.146443022282945,4.833787555404665,4.139463863102521,4.476353284032145e-4,0.0210649724957746,-0.02139972916415811
1628373_at,CG32085,39311,uncharacterized protein,-0.7742096535200158,6.474928636876977,-4.126942191148894,4.6138158855070504e-4,0.02162175792984092,-0.049974407754271866
1630334_at,CG15406,33542,uncharacterized protein,0.8685876740319927,9.953853882030543,4.122117072778778,4.667902519531128e-4,0.021637942658474883,-0.060983839398693895
1637513_at,CG11275,37534,uncharacterized protein,0.6765873454484819,7.844660258932945,4.121178628814665,4.67849511217507e-4,0.021637942658474883,-0.0631249747640723
1633703_s_at,Obp19d,33040,Odorant-binding protein 19d,1.1343867521344873,12.184041457174544,4.120958271762566,4.6809858430324735e-4,0.021637942658474883,-0.06362773213615114
1636211_at,CG12782,37685,uncharacterized protein,1.0300512942046671,6.01547235466523,4.119178966117067,4.7011461179474506e-4,0.021637942658474883,-0.06768725158115263
1639903_at,Ser6,33073,Serine protease 6,1.0001876712426245,9.8481302059432,4.118130737921636,4.713063479710307e-4,0.021637942658474883,-0.07007874596989971
1636460_at,Jon65Ai,38685,Jonah 65Ai,1.1050874910839497,9.830707820094112,4.113881447136109,4.761683213304576e-4,0.021732038034854156,-0.07977290297239925
1623903_at,CG18473,41116,uncharacterized protein,0.964872830551954,8.01011828264608,4.112981604158848,4.77204306060194e-4,0.021732038034854156,-0.08182567536958008
1625942_s_at,dia,35340,diaphanous,0.5914270512697577,9.171966771352302,4.101038310030242,4.911692681188911e-4,0.022197185410575054,-0.10906826601186115
1626782_at,Prosbeta4,34999,Proteasome beta4 subunit,-0.4217200620733461,11.337374908408572,-4.10088675791074,4.913490661097718e-4,0.022197185410575054,-0.10941391765382935
1628144_at,CG14273,34146,uncharacterized protein,-0.5788970377901297,5.008929129800293,-4.091624880715066,5.024625524264835e-4,0.022608813016353407,-0.13053603907540268
1634861_at,CG17177,39601,uncharacterized protein,2.399209822213723,4.000778528314444,4.085773222001273,5.096128162899666e-4,0.02274403552608507,-0.14387909165112944
1628621_at,mRpS18C,43609,mitochondrial ribosomal protein S18C,-0.5363859057896132,8.935226470267056,-4.083926223395248,5.11890683797107e-4,0.02274403552608507,-0.14809033546599437
1634289_at,rb,31381,ruby,0.6346209891441852,8.375380737439116,4.0835592143587505,5.12344515556108e-4,0.02274403552608507,-0.14892711523571478
1633174_at,stg,43466,string,0.8696946821661262,7.251405113335853,4.0826076754158125,5.135230263105802e-4,0.02274403552608507,-0.1510965937830484
1625174_at,CG15067,37102,uncharacterized protein,-1.7398332724921168,11.930863841691602,-4.0784218662413165,5.187394350543958e-4,0.02288532491993885,-0.16063962126578613
1634859_at,r2d2,34066,r2d2,0.68912789621149,7.110887577599634,4.0723045450031234,5.264580027057304e-4,0.023058375633337937,-0.17458477299434172
1628925_at,CG17625,42678,uncharacterized protein,0.6542124890419112,6.185977549604233,4.072078611917015,5.267452553038062e-4,0.023058375633337937,-0.17509978087906752
1638716_a_at,CG10725,39510,uncharacterized protein,-3.757401556978703,5.906920517405176,-4.065425346890077,5.35274598458194e-4,0.023341279208443408,-0.19026463179554565
1632979_at,GstE13,35928,Glutathione S transferase E13,-0.5503041910905395,8.76908366919073,-4.056891842404633,5.464159971175935e-4,0.023735470274792697,-0.20971204021212841
1625891_at,CG17111,42727,uncharacterized protein,-0.6952172812039086,7.357978199589419,-4.054087473032282,5.501275762716086e-4,0.02380513734257298,-0.21610227734646426
1636905_at,robo2,44522,roundabout 2,1.2866744404570731,6.831675247916101,4.048843685665993,5.571351997868604e-4,0.02399423529339364,-0.22805010219112454
1640855_at,Semp1,34914,Seminal metalloprotease-1,0.9566646998512178,5.969462572844987,4.046443503892502,5.603723010305593e-4,0.02399423529339364,-0.23351839072631098
1624670_at,CG7589,39949,uncharacterized protein,-0.7824001442402624,7.008663725785112,-4.046074897642237,5.608710923902887e-4,0.02399423529339364,-0.2343581535691106
1626325_a_at,CG7849,35537,uncharacterized protein,0.928900153476306,7.543577556246522,4.041684782431046,5.668458032803243e-4,0.024070129679661517,-0.24435923108773316
1631382_at,CG13085,35219,uncharacterized protein,-0.6278280656529187,5.448241766092749,-4.040986029416619,5.678025953034182e-4,0.024070129679661517,-0.24595096233611802
1631637_a_at,Cpr,33883,Cytochrome P450 reductase,-1.036509991290444,12.264509339779204,-4.04008492544821,5.69038836946133e-4,0.024070129679661517,-0.24800360379025665
1626456_at,l(1)G0320,326234,lethal (1) G0320,-1.2327798717210996,9.121832674952755,-4.0343327972529295,5.769936655946888e-4,0.024315546489650803,-0.26110549029904107
1641318_at,CG8132,41121,uncharacterized protein,-0.7125422319962897,9.231484685315362,-4.027065688544376,5.872020252955e-4,0.024599095463541772,-0.2776556270317734
1637410_s_at,l(2)gl,33156,lethal (2) giant larvae,0.6226244162441397,8.065549145473145,4.025978591052673,5.887444846018906e-4,0.024599095463541772,-0.28013114384595283
1631441_s_at,slow,38540,slowdown,-0.5456037692053028,5.7873828067464075,-4.024911686010565,5.902622130254352e-4,0.024599095463541772,-0.28256061686543
1631446_at,Cht9,37392,Chitinase 9,-1.2535051297219564,7.879114327432384,-4.022106007392452,5.942720429151747e-4,0.024599095463541772,-0.28894919522520723
1638584_at,CG9988,43388,uncharacterized protein,-0.7894182375254823,4.9236970506594995,-4.021868689361437,5.946124545375335e-4,0.024599095463541772,-0.28948955281023103
1624888_at,Pex2,38941,Peroxin 2,-0.8646952063403095,8.27084467842906,-4.017984498563488,6.002116327902425e-4,0.02473804428622908,-0.2983331619264131
1639228_at,Arp6,32514,Actin-related protein 6,-0.6999503874296682,8.798443336670166,-4.01650930595116,6.02351884072339e-4,0.02473804428622908,-0.3016916944380794
1631323_a_at,CG2663,40649,uncharacterized protein,-1.3206843968993152,6.397740377600386,-4.012346070185362,6.084330575656196e-4,0.024766179942299096,-0.3111693720561073
1626394_at,Jon99Fi,43622,Jonah 99Fi,7.3810148668783535,10.980957596659653,4.0122846867618716,6.085231747112804e-4,0.024766179942299096,-0.31130910522315336
1640983_at,CG5909,43274,uncharacterized protein,-1.022159735859237,6.527964406440034,-4.009595295652539,6.124845367873364e-4,0.024766179942299096,-0.31743102439762705
1640734_a_at,subdued,42340,subdued,0.7995772068116711,7.963406856479428,4.008652839633524,6.138787961595934e-4,0.024766179942299096,-0.31957626075339807
1638809_at,CG34284,5740234,uncharacterized protein,0.7461212504590531,9.746890106120368,4.008570152207947,6.140012735827648e-4,0.024766179942299096,-0.31976447304503086
1629962_at,CG8916,32553,uncharacterized protein,-0.5502117009200527,5.059583681767094,-4.007083197666174,6.162079181010013e-4,0.02476673390403099,-0.3231489977949522
1627212_at,ref(2)P,35246,refractory to sigma P,-0.63999178942891,11.300733602921138,-4.003900869531354,6.209570400802877e-4,0.02486910925768358,-0.3303920152372992
1626082_at,CG11882,43446,uncharacterized protein,-0.9568910109039734,7.500471640840147,-3.9986261166350547,6.289090741178004e-4,0.02509858333246091,-0.34239613142602376
1623294_at,CG17669,37125,uncharacterized protein,-0.5762663533547929,5.879040521000783,-3.9925768933467833,6.381533962841441e-4,0.02537783259729973,-0.356160761822097
1630940_at,Anp,43595,Andropin,0.7418315107453335,8.57085460723212,3.976813611529821,6.62882139058523e-4,0.026268739924655993,-0.3920188261915296
1638523_at,CG32633,326225,uncharacterized protein,0.6671014239741169,7.121474197858455,3.9695926246739552,6.745259519153417e-4,0.026565309854296126,-0.40843990772721206
1634529_at,Alp2,37539,Alkaline phosphatase 2,2.39016344416045,9.588946282158181,3.967238193256516,6.783662277547009e-4,0.026565309854296126,-0.41379335717839627
1634844_at,CG9577,33016,uncharacterized protein,-0.5043291492475941,10.010139156211707,-3.9670240308212006,6.787166208158546e-4,0.026565309854296126,-0.4142802971075321
1640650_at,Irp-1B,41269,Iron regulatory protein 1B,-0.9044208073852253,9.969660728450494,-3.966378041687919,6.797746190801825e-4,0.026565309854296126,-0.4157490612958217
1630881_at,CG1309,38519,uncharacterized protein,-0.3543627882822875,9.583579262644113,-3.9569171875395344,6.954586191335003e-4,0.02702519337760965,-0.43725682255023823
1627537_at,CG3085,37663,uncharacterized protein,-0.8960315937065673,8.253390033966355,-3.9563988315592127,6.963282515392606e-4,0.02702519337760965,-0.43843505553662254
1628446_at,MtnC,42416,Metallothionein C,2.033440590564533,11.307406457867053,3.9532714931134074,7.015978720533653e-4,0.027136460160858588,-0.44554318147220773
1628814_s_at,Bacc,33462,Bacchus,0.3852091389050205,11.81817728185872,3.950403935708317,7.064645619015512e-4,0.027164488435532336,-0.4520602845526378
1627142_at,EMC1,40933,ER Membrane protein Complex 1,-0.4441142174494246,9.853193114010935,-3.95001163718332,7.071329555557382e-4,0.027164488435532336,-0.45295181975996357
1635997_a_at,Tango1,33930,Transport and Golgi organization 1,-0.38011418364041205,9.945127313001796,-3.939987593123285,7.244264965042905e-4,0.027704265639811106,-0.47572890072553964
1636798_at,CG13482,39577,uncharacterized protein,1.2715684686553868,9.838541654428504,3.9390358092497393,7.260901920828837e-4,0.027704265639811106,-0.4778912330826728
1624777_at,CG11113,35659,uncharacterized protein,0.6954119756246806,6.089565489536681,3.9295769597531085,7.42831624796953e-4,0.028247610674938677,-0.49937715133169114
1631456_at,Sfxn2,40080,Sideroflexin 2,-0.6559510303914298,9.049857993874095,-3.925708275267887,7.49788814390613e-4,0.028416492851434844,-0.5081631305235028
1629509_s_at,car,32947,carnation,0.617540109244695,7.159962494538121,3.9169766266409938,7.657298765161085e-4,0.02892358938251816,-0.5279892479107939
1628245_at,sens-2,33957,senseless-2,0.5381053181080837,5.801980631723368,3.910686939744127,7.774207152509934e-4,0.029267298526815734,-0.5422672361790601
1640205_at,CG13460,39638,uncharacterized protein,-0.6463330104356082,4.909098681299073,-3.906433657390224,7.854266362228452e-4,0.029470459898673803,-0.5519208180422233
1634084_at,CG4213,33209,uncharacterized protein,-0.8844625732352558,8.65267973226522,-3.904401269876558,7.892810146039496e-4,0.029517019135553005,-0.5565332119676407
1624824_at,Jon74E,39959,Jonah 74E,1.4084985674606045,12.778816803575562,3.895574003045076,8.062406496526086e-4,0.029975846464485638,-0.5765626381380757
1640497_at,mib2,35170,mind bomb 2,0.4918344306891207,9.971135807867089,3.893321848939931,8.106252352632981e-4,0.029975846464485638,-0.5816719256847209
1623666_at,CG10516,39738,uncharacterized protein,0.7586300106590897,8.22533305503963,3.891908961426628,8.133879669138433e-4,0.029975846464485638,-0.5848770368920935
1633168_at,CG2574,32190,uncharacterized protein,-0.44648346271453754,7.500215313043082,-3.891485561713823,8.142176913401518e-4,0.029975846464485638,-0.585837482207098
1626286_at,CG11788,37295,uncharacterized protein,-0.80814391429504,6.336363834239111,-3.889994315397536,8.171467353080902e-4,0.029975846464485638,-0.5892201350232336
1627068_at,Cyp4aa1,36752,Cyp4aa1,-1.4884985581968229,7.478439882579631,-3.889067060593659,8.189732774466033e-4,0.029975846464485638,-0.5913233775668791
1637812_at,CG30430,246610,uncharacterized protein,-0.574934839923376,8.593157688895701,-3.887604143173395,8.218632254057747e-4,0.029975846464485638,-0.5946415003875938
1640419_at,Abl,45821,Abl tyrosine kinase,-0.8085398495152827,6.339316814149889,-3.88713956142578,8.227831064273551e-4,0.029975846464485638,-0.5956952090463563
1628325_at,Krn,326198,Keren,0.47835453406988293,8.12741310186834,3.8843453122875116,8.283373531808012e-4,0.030081164202006332,-0.6020324375623289
1634960_at,CCHa2,41648,CCHamide-2,1.2225029252540267,8.577446618364714,3.882808620616576,8.31407730197755e-4,0.03009589392581232,-0.60551732494784
1624012_at,mRpL10,33182,mitochondrial ribosomal protein L10,-0.3715014422503877,9.423008121819025,-3.8805824547804897,8.358757337321618e-4,0.030131592556692618,-0.6105654648378565
1639821_at,Pif1,33567,Pif1 ortholog,0.8575443968782044,6.078170354678122,3.8796621484707465,8.377297735790227e-4,0.030131592556692618,-0.6126522735927145
1623884_at,CG16775,39993,uncharacterized protein,1.1476177076272362,8.097816806088867,3.8768377396031273,8.434452969647996e-4,0.03020865093582875,-0.6190562479185777
1628424_at,CG5913,43132,uncharacterized protein,0.5532003840516904,8.269125106092353,3.8759637768155972,8.45221683701247e-4,0.03020865093582875,-0.6210377155124922
1628821_at,CG17027,39742,uncharacterized protein,0.8768989747729936,7.651834179571014,3.872901901937521,8.514744567046561e-4,0.030336127804487023,-0.6279791869522526
1630645_at,CG3528,33436,uncharacterized protein,0.5636515730447647,6.139641365161649,3.8694373247264537,8.58604919230463e-4,0.030486780809179426,-0.6358327084581479
1628643_at,CG31267,318651,uncharacterized protein,0.744622010224262,9.098614034440963,3.8682308972765767,8.611017423524205e-4,0.030486780809179426,-0.6385672182080109
1641023_at,rictor,32919,rapamycin-insensitive companion of Tor,0.7909686575547203,8.085820777601121,3.865982370380185,8.65774518289784e-4,0.030556429404890065,-0.6436634555103868
1641326_at,Ttd14,37119,TRPL translocation defect 14,-0.609578785692193,9.578840002310077,-3.86243420515862,8.7319931021627e-4,0.030722470434836613,-0.6517044607000386
1635670_at,CG11601,33197,uncharacterized protein,-0.3965727212535217,8.615331389533713,-3.86075700359411,8.767309080365779e-4,0.030750928184363698,-0.6555050499328736
1637032_at,beta4GalNAcTB,43425,"beta1,4-N-acetylgalactosaminyltransferase B",-0.7847197059326412,7.607520910147895,-3.8579762614149304,8.826173919904216e-4,0.030861550542228548,-0.661805787018678
1635825_a_at,TFAM,42433,mitochondrial transcription factor A,-0.43937807824748987,9.030001516403827,-3.856518842751481,8.85718191698207e-4,0.03087438659580108,-0.6651078207212686
1641731_at,Desi,41292,Desiccate,0.6347722500858586,4.869895095619582,3.849430287538985,9.009543962971919e-4,0.03130885831317073,-0.6811656514658866
1635163_at,CG5731,34355,uncharacterized protein,0.7030835989895987,5.9233046286333275,3.8470467616294384,9.061356844467008e-4,0.0313923203071811,-0.6865641504922646
1622924_at,CG18540,37097,uncharacterized protein,0.8830686016924858,7.150249687464671,3.8449754767416033,9.106621919796262e-4,0.03142919625770545,-0.6912550588156021
1636320_at,Arp10,32969,Actin-related protein 10,-0.41939613399392073,7.932297406257991,-3.844016378755476,9.127657492940842e-4,0.03142919625770545,-0.6934270370823246
1639183_a_at,mira,42379,miranda,0.901042336327385,5.593861615732418,3.840762875350894,9.199374729384777e-4,0.03157985963333485,-0.7007943546981394
1636942_at,Acbp1,34111,Acyl-CoA binding protein 1,-0.5661837182886558,9.528480965467772,-3.839487164263354,9.227647426455221e-4,0.03158092425284402,-0.7036828612761985
1629603_at,CG13127,34335,uncharacterized protein,0.5555282692422638,5.1711496399365435,3.8372524763399025,9.277380846322672e-4,0.03165520824119887,-0.7087423778409141
1636409_at,CG11034,33810,uncharacterized protein,2.086010686691214,7.351123414512668,3.835807935110724,9.309670580318902e-4,0.03166970467895231,-0.7120127087183779
1630958_at,Chmp1,40036,Charged multivesicular body protein 1,-0.5721056656785173,9.805575818434257,-3.8299953109939864,9.44072866083864e-4,0.03201909594459808,-0.7251702170213212
1625986_at,CG31826,326164,uncharacterized protein,-0.8436392633564367,7.2624625881905125,-3.8257910226615772,9.536660484425205e-4,0.03217207602333524,-0.7346852422542964
1640608_at,Prosbeta2,39628,Proteasome beta2 subunit,-0.5081966887952447,11.097558998001203,-3.8254932626654625,9.543491143614324e-4,0.03217207602333524,-0.7353590651945865
1631671_at,CG13827,42751,uncharacterized protein,0.5694905436895068,8.388649546385304,3.8231838776964473,9.596633530755947e-4,0.03217207602333524,-0.7405848757473317
1623662_at,CG11044,37281,uncharacterized protein,-0.9766733657295248,7.35437822604089,-3.8230476136765645,9.599778306945258e-4,0.03217207602333524,-0.7408932071353185
1623477_at,CG42857,10178851,uncharacterized protein,0.8435410425711911,5.188028525870086,3.8183514442950774,9.708784849138508e-4,0.03244112901957702,-0.7515184537771091
1626156_at,DCTN6-p27,35195,"Dynactin 6, p27 subunit",-0.3255831926435597,8.43965506774612,-3.8151406125455436,9.78401846481231e-4,0.032596078035867324,-0.7587819364490054
1626799_a_at,CG16758,38315,uncharacterized protein,0.5208775940714103,5.88479669680689,3.8132167178687206,9.82937381014318e-4,0.03265086700345797,-0.7631336895652261
1637990_s_at,fbl,46234,fumble,-0.6793638400863635,10.1921850230057,-3.8077088153386525,9.960375231617292e-4,0.03295146534143862,-0.7755904315906008
1627380_at,RpA-70,40972,Replication Protein A 70,0.5931073620106719,9.769335953721932,3.8069641128029583,9.978219538491241e-4,0.03295146534143862,-0.7772744478881215
1631777_a_at,fz4,31659,frizzled 4,0.680676641555447,7.949865935099879,3.8028875891072538,0.0010076461880880229,0.03317888060718988,-0.7864919002905548
1627627_at,CG10466,35268,uncharacterized protein,-1.3878605123198549,7.025074809309274,-3.798590917369616,0.0010181045898300044,0.03342579429517462,-0.7962054685381021
1625257_s_at,CG31523,326148,uncharacterized protein,-0.6114343972828618,11.582807939581679,-3.7936875431921058,0.0010301710227621113,0.03362822995593199,-0.8072885180784537
1640870_s_at,Ugt36E1,35139,UDP-glycosyltransferase family 36 member E1,-0.60936565370951,8.356516450660829,-3.792461662404385,0.0010332097651093888,0.03362822995593199,-0.8100590120447215
1627040_at,CG1344,35500,uncharacterized protein,1.5389554697274992,8.659707602365058,3.791402327838122,0.001035842810120387,0.03362822995593199,-0.8124529969549572
